filename,num_edges,num_vertices,graph_density,num_colors_used_dsatur,dsatur_time,num_colors_used_sat,sat_time_matched_with_dsatur,sat_time,sat_best_solution_iteration_time
DSJC500.1.col,12458,500,0.09986372745490982,16,0.23092190000170376,15,0.27564130000246223,0.3538470999992569,0.07816479999746662
DSJC500.5.col,62624,500,0.5019959919839679,65,0.8552190000045812,63,11.663059099999373,22.496029299996735,6.912219099998765
DSJC500.9.col,112437,500,0.9012985971943888,170,1.4980427999980748,160,150.3866038999986,150.3866038999986,23.54779669999698
DSJR500.1.col,3555,500,0.028496993987975953,13,0.11756610000156797,12,0.03315950000251178,0.06596830000489717,0.03277469999738969
DSJR500.1c.col,121275,500,0.9721442885771543,90,1.5847095999997691,90,89.24945299999672,89.24945299999672,19.043112499995914
DSJR500.5.col,58862,500,0.47183967935871746,130,0.9212867000023834,131,42.1875044000044,42.1875044000044,13.929842900004587
fpsol2.i.1.col,11654,496,0.3233091050324585,65,0.12031089999800315,65,0.38209569999889936,0.38209569999889936,0.3811476000046241
fpsol2.i.2.col,8691,451,0.13227706497420208,30,0.13576319999992847,30,0.14600820000487147,0.14600820000487147,0.1451636999991024
fpsol2.i.3.col,8688,425,0.1322314049586777,30,0.13558370000100695,30,0.15571050000289688,0.15571050000289688,0.15486070000042673
games120.col,1276,120,0.08935574229691877,9,0.0058836000025621615,9,0.004084799998963717,0.004084799998963717,0.00394629999937024
homer.col,3258,561,0.010558040054442932,13,0.11516750000009779,999,999,999,999
huck.col,602,74,0.1114402073306183,11,0.0022921999989193864,11,0.0030525000038323924,0.0030525000038323924,0.002970200002891943
inithx.i.1.col,18707,864,0.13916724321348597,54,0.3957961999985855,54,0.5353629999954137,0.5353629999954137,0.5337639999997918
inithx.i.2.col,13979,645,0.08995321840633708,31,0.33070299999963026,31,0.2060748000003514,0.2060748000003514,0.2047651999964728
inithx.i.3.col,13969,621,0.0895672636107745,31,0.3250116999988677,31,0.20525690000067698,0.20525690000067698,0.20396079999773065
jean.col,508,80,0.08680792891319207,10,0.002345900000364054,10,0.0026233999960822985,0.0026233999960822985,0.00254280000081053
le450_15a.col,8168,450,0.08085127443702055,17,0.16482849999738391,15,0.139628899996751,0.5385442999977386,0.3366618000000017
le450_15b.col,8169,450,0.08086117297698589,17,0.1633445000043139,15,0.13807180000003427,0.2760924999965937,0.07615610000357265
le450_15c.col,16680,450,0.16510764662212324,23,0.267407599996659,22,0.8643525000006775,3.0087378000025637,2.1443450000006123
le450_15d.col,16750,450,0.1658005444196981,24,0.2648420999976224,22,0.7487926000030711,2.874247899999318,1.9676604999986012
le450_25a.col,8260,450,0.08176194011383321,25,0.17395960000430932,25,0.13727120000112336,0.13727120000112336,0.13632209999923361
le450_25b.col,8263,450,0.08179163573372927,25,0.17275259999587433,25,0.12673479999648407,0.12673479999648407,0.12580310000339523
le450_25c.col,17343,450,0.17167037861915369,29,0.28744490000099177,26,0.4550715000004857,5.276708900004451,4.37812799999665
le450_25d.col,17425,450,0.1724820588963128,28,0.2835553999975673,27,0.6943309999987832,0.9177399999971385,0.22337070000503445
le450_5a.col,5714,450,0.056560257362039096,10,0.1229927999956999,8,0.05812110000260873,0.5016074000013759,0.4134018999975524
le450_5b.col,5734,450,0.0567582281613462,10,0.12363299999560695,5,0.0964218000008259,4.143507500004489,0.1271141000033822
le450_5c.col,9803,450,0.09703538728037614,11,0.16963810000015656,5,0.11233540000102948,0.44975130000239005,0.022402599999622907
le450_5d.col,9757,450,0.0965800544419698,12,0.1677620999980718,5,0.21968829999968875,1.4201675000003888,0.02651309999782825
miles1000.col,6432,128,0.3956692913385827,42,0.016777800003183074,42,0.31932599999709055,0.31932599999709055,0.22192200000426965
miles1500.col,10396,128,0.6395177165354331,73,0.02321970000048168,73,0.21107040000060806,0.21107040000060806,0.21062430000165477
miles250.col,774,128,0.049935483870967745,8,0.005853300004673656,8,0.00293950000195764,0.00293950000195764,0.0028182000023662113
miles500.col,2340,128,0.14394685039370078,20,0.009231900003214832,20,0.015304100001230836,0.015304100001230836,0.015122299999347888
miles750.col,4226,128,0.2599655511811024,31,0.012798499999917112,31,0.18916590000299038,0.18916590000299038,0.15010540000366746
mug100_1.col,166,100,0.033535353535353536,4,0.00311169999622507,4,0.00104010000359267,0.00104010000359267,0.0009546000001137145
mug100_25.col,166,100,0.033535353535353536,4,0.0031964000008883886,4,0.0010059999985969625,0.0010059999985969625,0.0009222000007866882
mug88_1.col,146,88,0.03814002089864159,4,0.0024157000007107854,4,0.0009212000004481524,0.0009212000004481524,0.0008461999968858436
mug88_25.col,146,88,0.03814002089864159,4,0.0024237000034190714,4,0.0009147000018856488,0.0009147000018856488,0.0008416999990004115
mulsol.i.1.col,3925,197,0.41521210197820796,49,0.020510800000920426,49,0.1006134999988717,0.1006134999988717,0.10024189999967348
mulsol.i.2.col,3885,188,0.2611238069633015,31,0.027345800001057796,31,0.058040199997776654,0.058040199997776654,0.05765160000009928
mulsol.i.3.col,3916,184,0.26018204770447145,31,0.028360899996187072,31,0.061579499997606035,0.061579499997606035,0.06119120000221301
mulsol.i.4.col,3946,185,0.25917898193760264,31,0.02817279999726452,31,0.059172100001887884,0.059172100001887884,0.058770299998286646
mulsol.i.5.col,3973,186,0.257987012987013,31,0.02858620000188239,31,0.059977000004437286,0.059977000004437286,0.059580799999821465
myciel3.col,20,11,0.36363636363636365,4,7.019999611657113e-05,4,0.00037850000080652535,0.00037850000080652535,0.00035319999733474106
myciel4.col,71,23,0.28063241106719367,5,0.00023779999901307747,5,0.0005514000004041009,0.0005514000004041009,0.0005214999982854351
myciel5.col,236,47,0.2183163737280296,6,0.0009879999997792765,6,0.0011479999957373366,0.0011479999957373366,0.0010924000016530044
myciel6.col,755,95,0.1690929451287794,7,0.004644200002076104,7,0.0032250000003841706,0.0032250000003841706,0.003103800001554191
myciel7.col,2360,191,0.13006337834114082,8,0.023790200000803452,8,0.008656400001200382,0.008656400001200382,0.008365200003026985
qg.order30.col,26100,900,0.06451612903225806,36,0.8046304000017699,30,1.1711368999967817,1.1711368999967817,0.39725650000036694
qg.order40.col,62400,1600,0.04878048780487805,45,3.2922657999952207,40,37.60986810000031,46.41603220000252,1.9073319999952218
qg.order60.col,212400,3600,0.03278688524590164,69,25.803485100004764,60,125.26988819999679,125.26988819999679,11.506130000001576
