filename,num_edges,num_vertices,graph_density,num_colors_used_dsatur,dsatur_time,num_colors_used_sat,sat_time_matched_with_dsatur,sat_time,sat_best_solution_iteration_time
5-FullIns_3.col,792.0,154.0,0.0672268907563025,8.0,0.00984483999927754,8.0,0.0045122599985915595,0.0045122599985915595,0.0043540599959669204
5-FullIns_4.col,11395.0,1085.0,0.0193769449215229,9.0,0.6397924999997485,9.0,0.05092491999967018,0.05092491999967018,0.04958536000194724
DSJC1000.1.col,49629.0,1000.0,0.0993573573573573,27.0,1.5952598600008059,25.0,1.6270030999992742,2.6794671799987553,0.5499576400019578
DSJC1000.5.col,249826.0,1000.0,0.5001521521521521,115.0,6.948211799998535,115.0,92.63542588000128,92.63542588000128,12.784271460000308
DSJC125.1.col,736.0,125.0,0.0949677419354838,6.0,0.0069310999984736,5.0,0.006871159998991019,0.025897739997890256,0.019012780000048198
DSJC125.5.col,3891.0,125.0,0.5020645161290322,22.0,0.01675969999923832,19.0,0.09122774000134085,0.48046804000186966,0.22622124000045002
DSJC125.9.col,6961.0,125.0,0.8981935483870969,51.0,0.025838959998509343,47.0,0.6126809400026104,1.5162360000002082,0.22815164000057844
DSJC250.1.col,3218.0,250.0,0.1033895582329317,10.0,0.03830533999716858,9.0,0.03206026000116246,0.049557579999964164,0.01748147999751376
DSJC250.5.col,15668.0,250.0,0.5033895582329317,37.0,0.11493729999929196,35.0,1.1819368599986775,5.806460420000076,3.1415220599999882
DSJC250.9.col,27897.0,250.0,0.8962891566265061,92.0,0.19103185999992997,88.0,2.470179880001524,10.090249760000734,2.8707259999995585
DSJC500.1.col,12458.0,500.0,0.0998637274549098,16.0,0.23145223999890727,15.0,0.2738685599993914,0.3522422199996072,0.07833458000095558
DSJC500.5.col,62624.0,500.0,0.5019959919839679,65.0,0.8546603199996753,63.0,11.722273599999607,22.58471377999813,6.874630339998111
DSJC500.9.col,112437.0,500.0,0.9012985971943888,170.0,1.4941090800013626,160.0,152.4370002599986,152.4370002599986,23.82367998000118
DSJR500.1.col,3555.0,500.0,0.0284969939879759,13.0,0.11610428000130919,12.0,0.03343540000205388,0.0661207199998898,0.03265370000008256
DSJR500.1c.col,121275.0,500.0,0.9721442885771545,90.0,1.5865002200007439,90.0,89.33092486000096,89.33092486000096,19.107667279998715
DSJR500.5.col,58862.0,500.0,0.4718396793587174,130.0,0.9224895999999717,131.0,42.159343799999625,42.159343799999625,13.940185259998543
abb313GPIA.col,65390.0,1557.0,0.0441602833885792,10.0,2.8092612200009173,9.0,1.1978366399998777,1.5091019199971925,0.31121139999886505
anna.col,986.0,138.0,0.052152755738918796,11.0,0.0077275999996345,11.0,0.00524404000025238,0.00524404000025238,0.00508919999992936
ash331GPIA.col,4185.0,662.0,0.0191095611793903,6.0,0.18823574000125515,4.0,0.09980703999754038,0.12008731999958397,0.00888636000163384
ash608GPIA.col,7844.0,1216.0,0.0106183669049166,5.0,0.6444164000000455,4.0,0.11383206000027708,0.13062059999938352,0.0167573800004902
ash958GPIA.col,12506.0,1916.0,0.006816856266045901,6.0,1.6110037199992804,4.0,0.24576825999974966,0.30793233999866054,0.02825826000043886
david.col,812.0,87.0,0.10852713178294568,11.0,0.00339280000043796,11.0,0.0036116799994487998,0.0036116799994487998,0.00351207999920002
fpsol2.i.1.col,11654.0,496.0,0.3233091050324585,65.0,0.11819763999956187,65.0,0.38052458000020123,0.38052458000020123,0.37957974000019024
fpsol2.i.2.col,8691.0,451.0,0.132277064974202,30.0,0.1779250599996885,30.0,0.14434528000274438,0.14434528000274438,0.1434908199997153
fpsol2.i.3.col,8688.0,425.0,0.1322314049586777,30.0,0.13473395999899368,30.0,0.14896794000087535,0.14896794000087535,0.1481116200011456
games120.col,1276.0,120.0,0.0893557422969187,9.0,0.00632429999968728,9.0,0.00432233999890738,0.00432233999890738,0.004184180000447619
homer.col,3258.0,561.0,0.0105580400544429,13.0,0.11505806000059234,999.0,999.0,999.0,999.0
huck.col,602.0,74.0,0.1114402073306183,11.0,0.0022792999981902,11.0,0.0030338200027472,0.0030338200027472,0.0029507599989301
inithx.i.1.col,18707.0,864.0,0.1391672432134859,54.0,0.39170300000259883,54.0,0.5268784599989885,0.5268784599989885,0.5252628999995068
inithx.i.2.col,13979.0,645.0,0.089953218406337,31.0,0.33036116000148463,31.0,0.20587975999951597,0.20587975999951597,0.20454583999962778
inithx.i.3.col,13969.0,621.0,0.0895672636107745,31.0,0.32302892000152494,31.0,0.2078627800001413,0.2078627800001413,0.2065419599981396
jean.col,508.0,80.0,0.086807928913192,10.0,0.0023719399992841598,10.0,0.00260211999848246,0.00260211999848246,0.0025213599990819998
le450_15a.col,8168.0,450.0,0.0808512744370205,17.0,0.16482831999892364,15.0,0.14123763999959918,0.5389731599978405,0.3348423600007663
le450_15b.col,8169.0,450.0,0.0808611729769858,17.0,0.16356134000088782,15.0,0.141828520000854,0.2809887800001888,0.07702984000061401
le450_15c.col,16680.0,450.0,0.1651076466221232,23.0,0.26812773999990897,22.0,0.8711399399981019,3.016210719999799,2.145024859998375
le450_15d.col,16750.0,450.0,0.1658005444196981,24.0,0.2651382600015495,22.0,0.7366893000013078,2.8687501199994587,1.9753051199993934
le450_25a.col,8260.0,450.0,0.0817619401138332,25.0,0.17458333999966266,25.0,0.13897388000041241,0.13897388000041241,0.1380418000015197
le450_25b.col,8263.0,450.0,0.0817916357337292,25.0,0.17168707999808247,25.0,0.12533265999809368,0.12533265999809368,0.12439876000134968
le450_25c.col,17343.0,450.0,0.1716703786191536,29.0,0.2847694999989471,26.0,0.4583626799998456,5.290752179999254,4.387399699998786
le450_25d.col,17425.0,450.0,0.1724820588963128,28.0,0.28324729999876574,27.0,0.6978875399989193,0.9216722199984361,0.22373694000125394
le450_5a.col,5714.0,450.0,0.056560257362039,10.0,0.12294581999885848,8.0,0.05819696000107792,0.5026281400001608,0.41432631999778097
le450_5b.col,5734.0,450.0,0.0567582281613462,10.0,0.12443644000159107,5.0,0.0931675600004382,4.138863380001567,0.12664894000190544
le450_5c.col,9803.0,450.0,0.0970353872803761,11.0,0.17049785999988668,5.0,0.1119900599995162,0.45033668000105537,0.02215364000003316
